"trans_id";"account_id";"date";"type";"operation";"amount";"balance";"k_symbol";"bank";"account"
1190756;4078;930411;"PRIJEM";"VKLAD";23736.00;61448.20;"";;
174566;588;930411;"PRIJEM";"VKLAD";7634.00;8634.00;"";;
394002;1338;930411;"VYDAJ";"VYBER";26300.00;51243.50;"";;
117497;395;930411;"VYDAJ";"VYBER";1600.00;20854.00;"";;
740443;2528;930411;"PRIJEM";"PREVOD Z UCTU";4236.00;5236.00;"DUCHOD";"AB";"44526660"
511268;1750;930411;"PRIJEM";"VKLAD";24863.00;63210.70;"";;
599371;2039;930411;"PRIJEM";"VKLAD";13700.00;14000.00;"";;
1602525;5442;930411;"PRIJEM";"VKLAD";22060.00;64727.40;"";;
171816;576;930411;"PRIJEM";"PREVOD Z UCTU";6207.00;25807.30;"DUCHOD";"YZ";"30300313"
113880;385;930411;"PRIJEM";"PREVOD Z UCTU";3469.00;4469.00;"";"IJ";"60511863"
900593;3069;930411;"PRIJEM";"VKLAD";23156.00;23556.00;"";;
887178;3026;930411;"PRIJEM";"VKLAD";20740.00;45219.40;"";;
796077;2712;930411;"PRIJEM";"PREVOD Z UCTU";6604.00;7004.00;"DUCHOD";"YZ";"16008741"
758171;2585;930411;"VYDAJ";"VYBER";6900.00;28379.50;"";;
850170;2896;930411;"PRIJEM";"PREVOD Z UCTU";3221.00;3621.00;"";"QR";"36761188"
506840;1731;930411;"PRIJEM";"PREVOD Z UCTU";4758.00;14474.00;"DUCHOD";"GH";"89825009"
846797;2884;930411;"PRIJEM";"VKLAD";5810.00;26217.20;"";;
204967;697;930411;"PRIJEM";"VKLAD";22067.00;46356.80;"";;
252648;866;930411;"PRIJEM";"VKLAD";12644.00;43582.40;"";;
101686;346;930411;"VYDAJ";"VYBER";15200.00;38890.90;"";;
184685;627;930411;"PRIJEM";"VKLAD";22349.00;57769.30;"";;
550089;1874;930411;"PRIJEM";"PREVOD Z UCTU";3151.00;3551.00;"";"YZ";"74529486"
491817;1678;930411;"PRIJEM";"VKLAD";23116.00;46256.80;"";;
518385;1771;930411;"PRIJEM";"VKLAD";4579.00;5079.00;"";;
1736611;5891;930412;"PRIJEM";"PREVOD Z UCTU";32594.00;74134.40;"";"CD";"51054984"
451459;1535;930412;"PRIJEM";"VKLAD";4136.00;4336.00;"";;
451894;1536;930412;"PRIJEM";"PREVOD Z UCTU";25609.00;65482.90;"";"QR";"51120805"
1106917;3781;930412;"PRIJEM";"VKLAD";24033.00;24833.00;"";;
1183180;4055;930412;"PRIJEM";"VKLAD";20281.00;56574.20;"";;
671441;2293;930412;"PRIJEM";"PREVOD Z UCTU";6745.00;14190.00;"DUCHOD";"EF";"62203752"
537465;1829;930412;"PRIJEM";"VKLAD";7429.00;22464.10;"";;
777542;2651;930412;"PRIJEM";"PREVOD Z UCTU";35929.00;36129.00;"";"EF";"13750350"
782002;2666;930412;"PRIJEM";"PREVOD Z UCTU";2901.00;6411.40;"";"IJ";"69472062"
1146747;3923;930412;"PRIJEM";"VKLAD";21971.00;22371.00;"";;
126011;425;930412;"PRIJEM";"VKLAD";5893.00;6293.00;"";;
127571;428;930412;"PRIJEM";"PREVOD Z UCTU";6614.00;13428.00;"DUCHOD";"CD";"71194147"
2910859;9640;930412;"PRIJEM";"VKLAD";500.00;20754.80;"";;
359515;1222;930412;"PRIJEM";"PREVOD Z UCTU";6310.00;19630.00;"DUCHOD";"KL";"77489798"
1122694;3835;930412;"PRIJEM";"VKLAD";14233.00;15133.00;"";;
754236;2574;930412;"PRIJEM";"VKLAD";14319.00;40806.60;"";;
689831;2357;930412;"PRIJEM";"PREVOD Z UCTU";6434.00;26615.70;"DUCHOD";"OP";"34144538"
729002;2493;930412;"PRIJEM";"VKLAD";8063.00;8363.00;"";;
725755;2484;930412;"PRIJEM";"VKLAD";14779.00;49645.30;"";;
707249;2423;930412;"PRIJEM";"PREVOD Z UCTU";5671.00;11742.00;"DUCHOD";"UV";"2074182"
565658;1926;930412;"PRIJEM";"VKLAD";4507.00;30895.30;"";;
857977;2925;930412;"PRIJEM";"VKLAD";6446.00;34082.70;"";;
993940;3391;930412;"PRIJEM";"VKLAD";16980.00;17280.00;"";;
811287;2763;930412;"VYDAJ";"VYBER";8600.00;38475.90;"";;
207268;704;930412;"PRIJEM";"VKLAD";17477.00;52306.90;"";;
2242714;7401;930412;"PRIJEM";"PREVOD Z UCTU";20236.00;45285.50;"";"ST";"66487163"
873129;2974;930412;"PRIJEM";"PREVOD Z UCTU";5582.00;6682.00;"DUCHOD";"QR";"85955059"
615785;2099;930412;"VYDAJ";"VYBER";27100.00;47892.50;"";;
941431;3213;930412;"PRIJEM";"VKLAD";400.00;400.00;"";;
280;2;930412;"PRIJEM";"PREVOD Z UCTU";20236.00;45285.50;"";"ST";"66487163"
477642;1628;930412;"PRIJEM";"PREVOD Z UCTU";4276.00;17858.80;"DUCHOD";"UV";"15916598"
250306;860;930412;"PRIJEM";"VKLAD";13185.00;13785.00;"";;
309328;1054;930412;"PRIJEM";"VKLAD";9650.00;26925.50;"";;
307765;1050;930412;"PRIJEM";"PREVOD Z UCTU";25317.00;50854.60;"";"WX";"2865469"
1050258;3593;930412;"PRIJEM";"VKLAD";15787.00;35706.10;"";;
1450260;4937;930412;"VYDAJ";"PREVOD NA UCET";800.00;73271.20;" ";"OP";"43502605"
717566;2458;930412;"PRIJEM";"PREVOD Z UCTU";25920.00;27020.00;"";"WX";"55121827"
1121967;3834;930412;"PRIJEM";"VKLAD";13875.00;42359.50;"";;
2521743;8321;930412;"PRIJEM";"VKLAD";800.00;800.00;"";;
83662;280;930412;"PRIJEM";"VKLAD";12043.00;37633.10;"";;
711852;2434;930412;"PRIJEM";"VKLAD";4391.00;27746.70;"";;
2579154;8519;930412;"PRIJEM";"PREVOD Z UCTU";37346.00;38446.00;"";"OP";"16093504"
490781;1675;930412;"PRIJEM";"PREVOD Z UCTU";4327.00;14117.30;"DUCHOD";"AB";"50350195"
1066288;3644;930413;"PRIJEM";"PREVOD Z UCTU";3456.00;4456.00;"";"CD";"81058329"
1066284;3644;930413;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
48644;163;930413;"PRIJEM";"PREVOD Z UCTU";6698.00;20994.00;"DUCHOD";"YZ";"76209622"
34888;112;930413;"PRIJEM";"PREVOD Z UCTU";6582.00;13381.30;"DUCHOD";"EF";"24612278"
452736;1539;930413;"PRIJEM";"VKLAD";32327.00;65348.90;"";;
142154;477;930413;"PRIJEM";"VKLAD";16392.00;46775.50;"";;
175001;588;930413;"PRIJEM";"VKLAD";8200.00;16834.00;"";;
776418;2648;930413;"PRIJEM";"VKLAD";400.00;400.00;"";;
571553;1944;930413;"VYDAJ";"VYBER";6800.00;32912.40;"";;
785194;2676;930413;"PRIJEM";"VKLAD";15263.00;44902.60;"";;
3314628;11013;930413;"PRIJEM";"PREVOD Z UCTU";42244.00;78165.10;"";"YZ";"45816707"
577582;1966;930413;"VYDAJ";"VYBER";5700.00;29003.10;"";;
2910391;9640;930413;"PRIJEM";"PREVOD Z UCTU";19106.00;39860.80;"";"UV";"13876933"
1256508;4296;930413;"PRIJEM";"VKLAD";18729.00;53999.20;"";;
1262485;4318;930413;"PRIJEM";"VKLAD";200.00;200.00;"";;
439039;1493;930413;"PRIJEM";"PREVOD Z UCTU";5009.00;20292.70;"DUCHOD";"AB";"54522466"
435766;1481;930413;"PRIJEM";"PREVOD Z UCTU";3098.00;10294.00;"";"AB";"21098941"
833171;2838;930413;"PRIJEM";"VKLAD";900.00;900.00;"";;
1273278;4355;930413;"PRIJEM";"VKLAD";1400.00;20415.80;"";;
1101123;3760;930413;"VYDAJ";"VYBER";19800.00;46120.20;"";;
218882;744;930413;"PRIJEM";"PREVOD Z UCTU";5740.00;11895.70;"DUCHOD";"GH";"94336568"
987042;3367;930413;"PRIJEM";"VKLAD";22608.00;23408.00;"";;
2135548;7231;930413;"VYDAJ";"VYBER";33600.00;55560.30;"";;
914522;3117;930413;"PRIJEM";"PREVOD Z UCTU";5355.00;11610.00;"DUCHOD";"CD";"1493776"
676805;2313;930413;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
618171;2110;930413;"PRIJEM";"PREVOD Z UCTU";3076.00;6752.00;"";"WX";"47164356"
660838;2256;930413;"PRIJEM";"PREVOD Z UCTU";4729.00;14922.50;"DUCHOD";"AB";"59773492"
1039121;3554;930413;"PRIJEM";"VKLAD";500.00;35157.30;"";;
1036267;3545;930413;"PRIJEM";"VKLAD";20203.00;42745.30;"";;
480218;1637;930413;"PRIJEM";"PREVOD Z UCTU";5718.00;23439.70;"DUCHOD";"UV";"45134812"
527452;1801;930413;"PRIJEM";"VKLAD";31467.00;120512.80;"";;
528026;1801;930413;"VYDAJ";"VYBER";54300.00;66212.80;"";;
1142762;3909;930413;"PRIJEM";"VKLAD";24400.00;59685.20;"";;
1450188;4937;930413;"VYDAJ";"PREVOD NA UCET";2687.00;70584.20;"SIPO";"OP";"13841212"
404594;1378;930413;"PRIJEM";"VKLAD";24419.00;50603.20;"";;
717832;2458;930413;"PRIJEM";"VKLAD";300.00;27320.00;"";;
716045;2453;930413;"PRIJEM";"PREVOD Z UCTU";3285.00;6979.40;"";"OP";"70054560"
871635;2970;930413;"PRIJEM";"VKLAD";9658.00;34584.70;"";;
756211;2581;930413;"PRIJEM";"VKLAD";19653.00;43157.50;"";;
757957;2585;930413;"PRIJEM";"VKLAD";14963.00;43342.50;"";;
622631;2124;930413;"PRIJEM";"VKLAD";21431.00;45494.30;"";;
1549101;5270;930413;"VYDAJ";"VYBER";11900.00;37185.00;"";;
505244;1726;930413;"PRIJEM";"VKLAD";13967.00;48389.70;"";;
846010;2881;930413;"PRIJEM";"VKLAD";6959.00;33335.70;"";;
410114;1397;930413;"PRIJEM";"VKLAD";17278.00;17978.00;"";;
1021124;3487;930413;"PRIJEM";"VKLAD";15914.00;53185.40;"";;
94648;322;930413;"PRIJEM";"VKLAD";16646.00;37920.60;"";;
2349720;7753;930414;"PRIJEM";"VKLAD";42008.00;94111.40;"";;
963188;3283;930414;"PRIJEM";"VKLAD";18467.00;18767.00;"";;
39493;128;930414;"PRIJEM";"VKLAD";1800.00;13618.50;"";;
2102564;7123;930414;"PRIJEM";"VKLAD";200.00;200.00;"";;
1195294;4093;930414;"PRIJEM";"VKLAD";700.00;1100.00;"";;
131926;443;930414;"PRIJEM";"PREVOD Z UCTU";3058.00;9674.00;"";"ST";"29172384"
1977905;6701;930414;"VYDAJ";"VYBER";1000.00;28305.60;"";;
391498;1332;930414;"PRIJEM";"VKLAD";22335.00;22635.00;"";;
349919;1189;930414;"PRIJEM";"PREVOD Z UCTU";3433.00;4033.00;"";"ST";"3054506"
122246;411;930414;"PRIJEM";"VKLAD";18497.00;52563.80;"";;
577278;1966;930414;"PRIJEM";"VKLAD";20567.00;49570.10;"";;
745026;2543;930414;"PRIJEM";"PREVOD Z UCTU";6148.00;19590.40;"DUCHOD";"CD";"4203528"
2908692;9635;930414;"PRIJEM";"PREVOD Z UCTU";4470.00;18343.50;"DUCHOD";"CD";"37906074"
1136716;3883;930414;"PRIJEM";"VKLAD";11800.00;13002.30;"";;
727888;2489;930414;"PRIJEM";"PREVOD Z UCTU";5781.00;12478.20;"DUCHOD";"YZ";"23886204"
1598765;5428;930414;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
858903;2926;930414;"VYDAJ";"VYBER";6800.00;29797.20;"";;
1028508;3513;930414;"PRIJEM";"VKLAD";19078.00;40103.40;"";;
166985;559;930414;"PRIJEM";"PREVOD Z UCTU";5672.00;11658.40;"DUCHOD";"OP";"74414402"
55849;187;930414;"PRIJEM";"PREVOD Z UCTU";4197.00;4397.00;"DUCHOD";"IJ";"69323509"
66924;222;930414;"VYDAJ";"VYBER";4500.00;30409.00;"";;
911511;3108;930414;"PRIJEM";"PREVOD Z UCTU";3063.00;3663.00;"";"QR";"40405446"
699224;2393;930414;"PRIJEM";"VKLAD";10737.00;40197.30;"";;
876081;2985;930414;"PRIJEM";"PREVOD Z UCTU";4519.00;4919.00;"DUCHOD";"ST";"19389057"
902734;3076;930414;"PRIJEM";"PREVOD Z UCTU";4164.00;4864.00;"DUCHOD";"MN";"57857745"
2192;9;930414;"PRIJEM";"VKLAD";800.00;19559.40;"";;
528027;1801;930414;"VYDAJ";"VYBER";22800.00;43412.80;"";;
615628;2099;930414;"VYBER";"VYBER";20200.00;27692.50;"";;
1081331;3693;930414;"PRIJEM";"VKLAD";15447.00;45128.40;"";;
1143206;3909;930414;"VYDAJ";"VYBER";16400.00;43285.20;"";;
226658;772;930414;"PRIJEM";"VKLAD";24009.00;59474.00;"";;
2809957;9307;930414;"PRIJEM";"VKLAD";8588.00;37215.40;"";;
1548753;5270;930414;"PRIJEM";"PREVOD Z UCTU";44749.00;81934.00;"";"IJ";"80269753"
849724;2895;930414;"PRIJEM";"VKLAD";18146.00;37136.60;"";;
3394150;11265;930414;"VYDAJ";"VYBER";4800.00;28190.30;"";;
2521747;8321;930414;"PRIJEM";"VKLAD";10562.00;11362.00;"";;
106238;362;930414;"PRIJEM";"VKLAD";9542.00;10442.00;"";;
83230;279;930414;"PRIJEM";"VKLAD";400.00;400.00;"";;
608139;2070;930414;"PRIJEM";"VKLAD";12138.00;40803.20;"";;
730775;2497;930415;"PRIJEM";"VKLAD";9600.00;15856.00;"";;
32215;104;930415;"PRIJEM";"VKLAD";500.00;500.00;"";;
339392;1152;930415;"PRIJEM";"VKLAD";800.00;800.00;"";;
3315107;11013;930415;"VYDAJ";"VYBER";26300.00;51865.10;"";;
148858;497;930415;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
1123025;3835;930415;"PRIJEM";"VKLAD";5700.00;20833.00;"";;
1271156;4347;930415;"PRIJEM";"VKLAD";900.00;1600.00;"";;
726517;2486;930415;"PRIJEM";"VKLAD";42899.00;74031.50;"";;
621778;2122;930415;"PRIJEM";"VKLAD";9246.00;57450.30;"";;
403006;1372;930415;"PRIJEM";"VKLAD";13500.00;13800.00;"";;
25020;83;930416;"PRIJEM";"VKLAD";500.00;500.00;"";;
502385;1713;930416;"PRIJEM";"VKLAD";700.00;13103.00;"";;
976268;3327;930416;"PRIJEM";"VKLAD";1100.00;1100.00;"";;
315563;1077;930416;"PRIJEM";"VKLAD";1500.00;16905.00;"";;
167905;562;930416;"PRIJEM";"VKLAD";1900.00;16214.60;"";;
2256153;7445;930416;"PRIJEM";"VKLAD";8677.00;26754.00;"";;
880817;3001;930416;"PRIJEM";"VKLAD";1000.00;1400.00;"";;
1693618;5740;930416;"PRIJEM";"VKLAD";800.00;800.00;"";;
402750;1372;930416;"PRIJEM";"VKLAD";1000.00;14800.00;"";;
589563;2008;930416;"PRIJEM";"VKLAD";700.00;700.00;"";;
1109465;3788;930417;"PRIJEM";"VKLAD";1800.00;2100.00;"";;
647967;2216;930417;"PRIJEM";"VKLAD";900.00;900.00;"";;
1003508;3424;930417;"VYDAJ";"VYBER";3000.00;31923.50;"";;
3235268;10738;930417;"PRIJEM";"VKLAD";200.00;200.00;"";;
144921;485;930417;"VYBER";"VYBER";14491.00;21393.00;"";;
532724;1815;930417;"PRIJEM";"VKLAD";500.00;500.00;"";;
3123299;10364;930417;"VYDAJ";"VYBER";10300.00;33818.10;"";;
312013;1065;930417;"PRIJEM";"VKLAD";1300.00;1700.00;"";;
1136411;3883;930417;"PRIJEM";"VKLAD";500.00;13502.30;"";;
2465716;8132;930417;"PRIJEM";"VKLAD";700.00;700.00;"";;
160857;539;930417;"PRIJEM";"VKLAD";3100.00;17300.00;"";;
2256519;7445;930417;"PRIJEM";"VKLAD";100.00;26854.00;"";;
1039422;3554;930417;"VYDAJ";"VYBER";6700.00;28457.30;"";;
285367;979;930417;"VYDAJ";"VYBER";4600.00;33465.80;"";;
796789;2714;930417;"PRIJEM";"VKLAD";1300.00;23237.30;"";;
35863;115;930418;"PRIJEM";"VKLAD";7300.00;15765.00;"";;
39565;128;930418;"PRIJEM";"VKLAD";600.00;14218.50;"";;
1779375;6034;930418;"VYDAJ";"VYBER";16300.00;45076.40;"";;
1109537;3788;930418;"PRIJEM";"VKLAD";1000.00;3100.00;"";;
647968;2216;930418;"PRIJEM";"VKLAD";7928.00;8828.00;"";;
1176618;4034;930418;"VYDAJ";"VYBER";100.00;26934.10;"";;
393515;1338;930418;"PRIJEM";"VKLAD";13327.00;64570.50;"";;
3331814;11065;930418;"PRIJEM";"VKLAD";6000.00;18955.00;"";;
126448;425;930418;"PRIJEM";"VKLAD";9600.00;15893.00;"";;
119793;401;930418;"VYDAJ";"VYBER";5400.00;33677.10;"";;
740278;2527;930418;"VYDAJ";"VYBER";3400.00;24942.40;"";;
1263401;4321;930418;"PRIJEM";"VKLAD";1000.00;1000.00;"";;
828854;2823;930418;"PRIJEM";"VKLAD";300.00;300.00;"";;
1136483;3883;930418;"PRIJEM";"VKLAD";700.00;14202.30;"";;
1273350;4355;930418;"PRIJEM";"VKLAD";1500.00;21915.80;"";;
1598769;5428;930418;"PRIJEM";"VKLAD";35931.00;36931.00;"";;
990108;3374;930418;"VYDAJ";"VYBER";3200.00;32483.50;"";;
167977;562;930418;"PRIJEM";"VKLAD";1900.00;18114.60;"";;
1036527;3545;930418;"VYDAJ";"VYBER";10600.00;32145.30;"";;
1039193;3554;930418;"PRIJEM";"VKLAD";900.00;29357.30;"";;
615544;2099;930418;"PRIJEM";"VKLAD";43854.00;71546.50;"";;
880889;3001;930418;"PRIJEM";"VKLAD";1100.00;2500.00;"";;
250605;860;930418;"PRIJEM";"VKLAD";2700.00;16485.00;"";;
2984715;9883;930418;"PRIJEM";"VKLAD";9800.00;10300.00;"";;
695259;2378;930419;"PRIJEM";"VKLAD";29841.00;54426.60;"";;
29728;96;930419;"VYDAJ";"VYBER";24700.00;53396.60;"";;
451753;1535;930419;"PRIJEM";"VKLAD";7500.00;11836.00;"";;
1075929;3675;930419;"VYDAJ";"VYBER";8500.00;38299.00;"";;
1598771;5428;930419;"PRIJEM";"VKLAD";47436.00;84367.00;"";;
810662;2762;930419;"VYDAJ";"VYBER";39300.00;64164.00;"";;
2258770;7454;930419;"PRIJEM";"VKLAD";500.00;500.00;"";;
900892;3069;930419;"VYDAJ";"VYBER";300.00;23256.00;"";;
887467;3026;930419;"VYDAJ";"VYBER";12400.00;32819.40;"";;
1050619;3593;930419;"VYDAJ";"VYBER";7500.00;28206.10;"";;
2780398;9203;930419;"PRIJEM";"VKLAD";12782.00;24082.00;"";;
956584;3260;930419;"PRIJEM";"VKLAD";37304.00;37704.00;"";;
1122557;3834;930419;"VYDAJ";"VYBER";7600.00;34759.50;"";;
519185;1773;930419;"PRIJEM";"VKLAD";300.00;300.00;"";;
2350080;7753;930420;"VYDAJ";"VYBER";39200.00;63204.40;"";;
2349712;7753;930420;"PRIJEM";"VKLAD";8293.00;102404.40;"";;
39756;128;930420;"PRIJEM";"VKLAD";2800.00;17018.50;"";;
1109310;3787;930420;"VYDAJ";"VYBER";12200.00;32334.80;"";;
777949;2651;930420;"VYDAJ";"VYBER";6700.00;29429.00;"";;
3302598;10973;930420;"PRIJEM";"VKLAD";8897.00;8897.00;"";;
3302582;10973;930420;"PRIJEM";"VKLAD";400.00;9297.00;"";;
761346;2599;930420;"PRIJEM";"VKLAD";600.00;600.00;"";;
1602524;5442;930420;"PRIJEM";"VKLAD";31932.00;96659.40;"";;
56222;188;930420;"PRIJEM";"VKLAD";700.00;700.00;"";;
64023;212;930420;"VYDAJ";"VYBER";40100.00;64597.30;"";;
309621;1054;930420;"VYDAJ";"VYBER";700.00;26225.50;"";;
2349702;7753;930421;"PRIJEM";"VKLAD";9229.00;72433.40;"";;
299432;1019;930421;"VYDAJ";"VYBER";12800.00;42189.00;"";;
343678;1166;930421;"PRIJEM";"VKLAD";200.00;200.00;"";;
136150;456;930421;"VYDAJ";"VYBER";39800.00;64727.20;"";;
137126;459;930421;"PRIJEM";"VKLAD";6500.00;24000.00;"";;
150855;504;930421;"PRIJEM";"VKLAD";1100.00;1100.00;"";;
1603014;5442;930421;"VYDAJ";"VYBER";37500.00;59159.40;"";;
989758;3374;930421;"PRIJEM";"VKLAD";45670.00;78153.50;"";;
524054;1787;930421;"PRIJEM";"VKLAD";9900.00;11000.00;"";;
446904;1518;930421;"PRIJEM";"VKLAD";200.00;200.00;"";;
227107;772;930421;"VYDAJ";"VYBER";16700.00;42774.00;"";;
1450520;4937;930421;"VYDAJ";"VYBER";19800.00;50784.20;"";;
622997;2124;930421;"VYDAJ";"VYBER";12300.00;33194.30;"";;
410412;1397;930421;"PRIJEM";"VKLAD";4700.00;22678.00;"";;
3403040;11295;930421;"VYDAJ";"VYBER";10700.00;38643.60;"";;
94941;322;930421;"VYDAJ";"VYBER";5900.00;32020.60;"";;
695460;2378;930422;"VYDAJ";"VYBER";1500.00;52926.60;"";;
640992;2189;930422;"PRIJEM";"VKLAD";700.00;700.00;"";;
1781282;6040;930422;"PRIJEM";"VKLAD";1100.00;1100.00;"";;
452240;1536;930422;"VYDAJ";"VYBER";19700.00;45782.90;"";;
2102583;7123;930422;"PRIJEM";"VKLAD";26000.00;26200.00;"";;
785634;2676;930422;"VYDAJ";"VYBER";8800.00;36102.60;"";;
1273579;4355;930422;"PRIJEM";"VKLAD";800.00;22715.80;"";;
871811;2970;930422;"VYDAJ";"VYBER";6000.00;28584.70;"";;
844566;2876;930422;"PRIJEM";"VKLAD";200.00;200.00;"";;
88594;299;930422;"PRIJEM";"VKLAD";33882.00;34482.00;"";;
1108318;3785;930423;"PRIJEM";"VKLAD";1500.00;25542.00;"";;
1076871;3678;930423;"PRIJEM";"VKLAD";5300.00;15001.00;"";;
2034892;6897;930423;"PRIJEM";"VKLAD";200.00;200.00;"";;
1977583;6701;930423;"PRIJEM";"VKLAD";28137.00;56442.60;"";;
881128;3001;930423;"PRIJEM";"VKLAD";12200.00;14700.00;"";;
442455;1505;930423;"PRIJEM";"VKLAD";400.00;400.00;"";;
2780391;9203;930423;"PRIJEM";"VKLAD";10601.00;34683.00;"";;
193437;655;930423;"VYDAJ";"VYBER";700.00;23925.00;"";;
2502174;8260;930423;"VYDAJ";"VYBER";8200.00;29435.00;"";;
84103;280;930423;"VYDAJ";"VYBER";4800.00;32833.10;"";;
708374;2425;930423;"VYDAJ";"VYBER";7300.00;27616.50;"";;
492188;1678;930423;"VYDAJ";"VYBER";12100.00;34156.80;"";;
270134;925;930424;"VYDAJ";"VYBER";6900.00;34821.80;"";;
1195534;4093;930424;"PRIJEM";"VKLAD";10600.00;11700.00;"";;
1183401;4055;930424;"VYDAJ";"VYBER";16400.00;40174.20;"";;
391794;1332;930424;"VYDAJ";"VYBER";1300.00;21335.00;"";;
2931453;9707;930424;"PRIJEM";"VKLAD";500.00;500.00;"";;
294328;1005;930424;"VYDAJ";"VYBER";18700.00;45193.60;"";;
990109;3374;930424;"VYDAJ";"VYBER";23700.00;102226.50;"";;
989750;3374;930424;"PRIJEM";"VKLAD";47773.00;125926.50;"";;
1279347;4377;930424;"PRIJEM";"VKLAD";500.00;500.00;"";;
210940;717;930424;"PRIJEM";"VKLAD";400.00;400.00;"";;
527453;1801;930424;"PRIJEM";"VKLAD";5630.00;49042.80;"";;
1693621;5740;930424;"PRIJEM";"VKLAD";42472.00;43272.00;"";;
1450116;4937;930424;"VYDAJ";"VYBER";5400.00;45384.20;"";"";"0"
2810464;9307;930424;"VYDAJ";"VYBER";7100.00;30115.40;"";;
504347;1721;930424;"PRIJEM";"VKLAD";9400.00;10500.00;"";;
1486387;5065;930424;"PRIJEM";"VKLAD";1700.00;26193.50;"";;
205251;697;930424;"VYDAJ";"VYBER";8500.00;37856.80;"";;
957031;3260;930424;"VYDAJ";"VYBER";23200.00;50451.00;"";;
956585;3260;930424;"PRIJEM";"VKLAD";35947.00;73651.00;"";;
963446;3283;930425;"PRIJEM";"VKLAD";400.00;19167.00;"";;
1736952;5891;930425;"VYDAJ";"VYBER";24200.00;49934.40;"";;
1107171;3781;930425;"PRIJEM";"VKLAD";800.00;25633.00;"";;
142594;477;930425;"VYDAJ";"VYBER";12300.00;34475.50;"";;
826062;2814;930425;"PRIJEM";"VKLAD";500.00;500.00;"";;
1602520;5442;930425;"PRIJEM";"VKLAD";22673.00;81832.40;"";;
2127529;7203;930425;"PRIJEM";"VKLAD";12900.00;13800.00;"";;
900240;3068;930425;"PRIJEM";"VKLAD";500.00;500.00;"";;
308091;1050;930425;"VYDAJ";"VYBER";11000.00;39854.60;"";;
401330;1366;930425;"PRIJEM";"VKLAD";3000.00;24363.10;"";;
292549;1000;930425;"VYDAJ";"VYBER";25700.00;48201.50;"";;
412192;1402;930425;"PRIJEM";"VKLAD";6700.00;16106.00;"";;
656184;2242;930426;"VYDAJ";"VYBER";27000.00;52710.30;"";;
695269;2378;930426;"PRIJEM";"VKLAD";15105.00;68031.60;"";;
270620;928;930426;"PRIJEM";"VKLAD";1100.00;1100.00;"";;
303130;1032;930426;"PRIJEM";"VKLAD";400.00;400.00;"";;
3235277;10738;930426;"PRIJEM";"VKLAD";7586.00;7786.00;"";;
340909;1157;930426;"PRIJEM";"VKLAD";11200.00;17488.00;"";;
772984;2639;930426;"PRIJEM";"VKLAD";800.00;800.00;"";;
2034903;6897;930426;"PRIJEM";"VKLAD";28163.00;28363.00;"";;
2841503;9403;930426;"PRIJEM";"VKLAD";10000.00;10600.00;"";;
511640;1750;930426;"VYDAJ";"VYBER";17400.00;45810.70;"";;
434246;1476;930426;"PRIJEM";"VKLAD";200.00;200.00;"";;
312247;1065;930426;"PRIJEM";"VKLAD";13200.00;14900.00;"";;
1271418;4347;930426;"PRIJEM";"VKLAD";11100.00;12700.00;"";;
261802;897;930426;"PRIJEM";"VKLAD";600.00;600.00;"";;
594523;2023;930426;"VYDAJ";"VYBER";17200.00;44205.40;"";;
484361;1649;930426;"PRIJEM";"VKLAD";3500.00;20700.00;"";;
168214;562;930426;"PRIJEM";"VKLAD";3600.00;21714.60;"";;
71670;239;930426;"PRIJEM";"VKLAD";27035.00;41837.00;"";;
59201;197;930426;"VYDAJ";"VYBER";11100.00;33851.60;"";;
2178;9;930426;"PRIJEM";"VKLAD";14245.00;33804.40;"";;
1048590;3586;930426;"PRIJEM";"VKLAD";5800.00;19051.00;"";;
284272;977;930426;"PRIJEM";"VKLAD";800.00;800.00;"";;
1579221;5369;930426;"PRIJEM";"VKLAD";600.00;22396.80;"";;
1911149;6473;930426;"VYDAJ";"VYBER";10500.00;40488.60;"";;
49021;163;930427;"VYDAJ";"VYBER";500.00;20494.00;"";;
50042;168;930427;"PRIJEM";"VKLAD";500.00;500.00;"";;
603929;2056;930427;"PRIJEM";"VKLAD";7520.00;7720.00;"";;
783620;2670;930427;"VYDAJ";"VYBER";19000.00;43761.70;"";;
148719;496;930427;"PRIJEM";"VKLAD";400.00;21216.30;"";;
636660;2175;930427;"PRIJEM";"VKLAD";400.00;400.00;"";;
1615045;5483;930427;"PRIJEM";"VKLAD";4100.00;21202.00;"";;
752170;2566;930427;"PRIJEM";"VKLAD";3400.00;19200.00;"";;
330949;1127;930427;"VYDAJ";"VYBER";15000.00;42713.30;"";;
2243132;7401;930427;"VYDAJ";"VYBER";11000.00;34285.50;"";;
698;2;930427;"VYDAJ";"VYBER";11000.00;34285.50;"";;
2434;9;930427;"VYDAJ";"VYBER";6800.00;27004.40;"";;
2809955;9307;930427;"PRIJEM";"VKLAD";19773.00;49888.40;"";;
1910789;6473;930427;"PRIJEM";"VKLAD";33772.00;74260.60;"";;
2525126;8330;930427;"PRIJEM";"VKLAD";400.00;22118.00;"";;
518686;1771;930427;"PRIJEM";"VKLAD";9400.00;14479.00;"";;
1195280;4093;930428;"PRIJEM";"VKLAD";49614.00;61314.00;"";;
